# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Mon Oct 12 22:07:48 BST 2020 [seed=1602536834444]
# -window -working -options
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	constant.popSize	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
8128000	-137405.08973042632	-799.4319898655476	-136605.65774056077	60644.19151907275	-58624.19151907275	547660.7460709945	89695.78309365353	2.4056797233765E-6	2.405679723376499E-6	-136605.65774056077	0.0	-799.2134942161919
8129000	-137375.49762947703	-780.8911405659915	-136594.60648891103	46944.977881626866	-44924.977881626866	420145.2919307567	60258.867707483296	3.098680748174455E-6	3.0986807481744546E-6	-136594.60648891103	0.0	-780.8269194560278
8130000	-137388.96811994095	-788.0292483534336	-136600.9388715875	51260.9007102746	-49240.9007102746	460301.45068147825	53083.07326023782	2.813482594530116E-6	2.813482594530117E-6	-136600.9388715875	0.0	-788.1925820883245
8131000	-137387.19800037626	-791.1040025787165	-136596.09399779755	56649.26288233066	-54629.26288233066	500063.29538491165	65874.76136046572	2.6168423819945446E-6	2.6168423819945463E-6	-136596.09399779755	0.0	-791.1155562099841
8132000	-137394.6734591295	-804.2715214673362	-136590.40193766216	67298.16594329616	-65278.16594329616	606305.830874292	79884.54270914888	2.1928570691370523E-6	2.192857069137052E-6	-136590.40193766216	0.0	-804.2539993799307
8133000	-137382.5365260295	-784.9799658268045	-136597.55656020268	50723.12403799411	-48703.12403799411	448822.57043730986	54551.531046402604	2.8982287228230584E-6	2.898228722823058E-6	-136597.55656020268	0.0	-785.0828062187716
8134000	-137396.17012431633	-799.4137164274156	-136596.7564078889	65002.390058880024	-62982.390058880024	572360.0593964881	84516.82253951817	2.3038073734151586E-6	2.303807373415157E-6	-136596.7564078889	0.0	-799.2972737679318
8135000	-137428.73132840425	-833.820784979397	-136594.91054342486	110903.53117240065	-108883.53117240065	972717.6458563466	152789.15490623208	1.3174237085597176E-6	1.3174237085597174E-6	-136594.91054342486	0.0	-833.6939653677592
8136000	-137400.15580231248	-805.2759128395281	-136594.87988947294	70365.36632322278	-68345.36632322278	628304.1853700734	91774.59212030098	2.064412880431044E-6	2.064412880431044E-6	-136594.87988947294	0.0	-805.2001000750818
8137000	-137396.66474611335	-804.4861170875134	-136592.17862902585	68826.72708343949	-66806.72708343949	616891.4429585114	86462.9801219262	2.0871574167300046E-6	2.087157416730005E-6	-136592.17862902585	0.0	-804.464808893019
8138000	-137366.23281703834	-776.2684003104977	-136589.96441672783	44461.162899425	-42441.162899425	397673.12353009026	54479.081990234554	3.265816243485658E-6	3.265816243485657E-6	-136589.96441672783	0.0	-776.2544291696942
8139000	-137371.83424161968	-779.4323529946274	-136592.40188862506	46973.31119519739	-44953.31119519739	416615.53168605606	47770.378772182834	3.172941565025936E-6	3.1729415650259353E-6	-136592.40188862506	0.0	-779.564315554646
8140000	-137389.2445456138	-798.1761442150117	-136591.06840139878	62687.33824750609	-60667.33824750609	560988.2221893055	73118.98397329786	2.332624122112739E-6	2.33262412211274E-6	-136591.06840139878	0.0	-798.1983472428058
8141000	-137340.83984464177	-745.261655514161	-136595.5781891276	27934.975619814235	-25914.975619814235	249489.4023432034	33625.78683999642	5.200257065302603E-6	5.200257065302607E-6	-136595.5781891276	0.0	-745.2658201347458
8142000	-137343.28704037602	-747.02421800824	-136596.26282236777	28206.66502997002	-26186.66502997002	251775.20547255292	29513.96861641218	5.09763012460175E-6	5.097630124601754E-6	-136596.26282236777	0.0	-747.1872906177516
8143000	-137335.5668670451	-733.5098855991288	-136602.05698144596	23651.59557882045	-21631.59557882045	207469.93912505088	28440.91185268545	6.271000244207535E-6	6.271000244207534E-6	-136602.05698144596	0.0	-733.4920508835283
8144000	-137388.21261273604	-776.2665272781219	-136611.94608545792	42938.59531103673	-40918.59531103673	390519.5112130444	61178.661778258305	3.434226664949315E-6	3.4342266649493124E-6	-136611.94608545792	0.0	-776.0599520743053
8145000	-137354.38677125334	-749.8238996111664	-136604.56287164218	29433.23840321296	-27413.23840321296	262194.416763908	38593.38992844198	5.015841712460829E-6	5.01584171246083E-6	-136604.56287164218	0.0	-749.7154481144306
8146000	-137343.5698468805	-734.0786150578963	-136609.4912318226	23455.7685253963	-21435.7685253963	207402.9317397595	26516.306685566335	6.196327863092334E-6	6.196327863092337E-6	-136609.4912318226	0.0	-734.1525845967465
8147000	-137367.30156198604	-753.4039580942958	-136613.89760389173	32259.005277836186	-30239.005277836186	280142.16727831104	31066.065648999025	4.62613202911984E-6	4.626132029119837E-6	-136613.89760389173	0.0	-753.6051681066081
8148000	-137336.76813640195	-740.3506585847379	-136596.41747781722	25915.977387617473	-23895.977387617473	229051.33252667432	35430.89361446289	5.619898129317002E-6	5.619898129317003E-6	-136596.41747781722	0.0	-740.2311582859267
8149000	-137314.00987098666	-704.9072784794125	-136609.10259250723	14986.784786487702	-12966.784786487702	131328.18633100193	21858.310879796994	9.730025291402182E-6	9.730025291402177E-6	-136609.10259250723	0.0	-704.7276248586469
8150000	-137310.6867936292	-707.4531156144395	-136603.23367801475	15196.897994010418	-13176.897994010418	135328.5249056288	18635.60254082261	9.55628555402156E-6	9.556285554021555E-6	-136603.23367801475	0.0	-707.4415695316112
8151000	-137321.09882114799	-718.6725053904148	-136602.42631575756	18381.037082132196	-16361.037082132196	162890.16408206185	20775.080214918806	8.054373904681815E-6	8.054373904681816E-6	-136602.42631575756	0.0	-718.7117160220273
8152000	-137299.71695796243	-691.9563674330187	-136607.76059052942	12214.658445490422	-10194.658445490422	107638.20134181887	12529.193891962512	1.2023300293873497E-5	1.2023300293873506E-5	-136607.76059052942	0.0	-692.1116168579124
8153000	-137313.06475734038	-707.7425378495259	-136605.32221949086	15811.802813056276	-13791.802813056276	139503.1365744688	20195.23229822877	9.32949649590941E-6	9.32949649590941E-6	-136605.32221949086	0.0	-707.6695629896299
8154000	-137317.65597715913	-705.0538140819743	-136612.60216307716	14955.369468112833	-12935.369468112833	131968.83225169167	20952.253027139668	9.815209499060068E-6	9.81520949906007E-6	-136612.60216307716	0.0	-704.8970951605651
8155000	-137346.3218389785	-736.3912088784416	-136609.93063010008	24774.684770175263	-22754.684770175263	215153.87755655585	24752.284367534176	5.987629698091924E-6	5.9876296980919226E-6	-136609.93063010008	0.0	-736.5663709745257
8156000	-137355.8340688776	-756.4429541718921	-136599.3911147057	32104.442323356267	-30084.442323356267	288634.81493478833	38767.768687303855	4.531737010337775E-6	4.531737010337776E-6	-136599.3911147057	0.0	-756.4358890781616
8157000	-137349.12053060322	-745.1950643800546	-136603.92546622315	28734.362096816003	-26714.362096816003	250179.81110737065	30495.23658271732	5.152831333164927E-6	5.152831333164926E-6	-136603.92546622315	0.0	-745.3111889965937
8158000	-137340.3403647957	-749.0382761355211	-136591.3020886602	29283.26114393012	-27263.26114393012	262186.8962522747	39439.86868775465	4.9447991264201115E-6	4.94479912642011E-6	-136591.3020886602	0.0	-748.9339107218551
8159000	-137357.15348546524	-761.9957894999976	-136595.15769596523	35983.919207304156	-33963.919207304156	320305.19763772417	40310.40715139563	4.093547983328545E-6	4.093547983328544E-6	-136595.15769596523	0.0	-762.0494389292953
8160000	-137354.4152960018	-757.7639338905984	-136596.6513621112	34616.371448944235	-32596.371448944235	305682.56827240944	38322.801943208404	4.289455020889413E-6	4.2894550208894135E-6	-136596.6513621112	0.0	-757.8213836472801
8161000	-137393.60577517597	-805.2156340175928	-136588.39014115836	71810.42157147589	-69790.42157147589	627797.767906685	93555.73668775026	2.055233700222746E-6	2.055233700222748E-6	-136588.39014115836	0.0	-805.1292324740281
8162000	-137409.74699726634	-818.6017781374505	-136591.1452191289	86369.73630678972	-84349.73630678972	763773.5282612864	126477.0088452634	1.7183994261438331E-6	1.7183994261438338E-6	-136591.1452191289	0.0	-818.3792013103996
8163000	-137449.8781051811	-853.036170147656	-136596.84193503344	140486.66681539005	-138466.66681539005	1262261.792869148	136664.28579644643	1.0449677903526433E-6	1.0449677903526435E-6	-136596.84193503344	0.0	-853.2294696788748
8164000	-137439.91001668203	-847.9782170795754	-136591.93179960246	134049.54138282873	-132029.54138282873	1200800.2715848451	167697.27378257902	1.0966492054151773E-6	1.0966492054151782E-6	-136591.93179960246	0.0	-847.9199547765841
8165000	-137464.87225037257	-869.3508515733076	-136595.52139879926	186179.01715062506	-184159.01715062506	1662733.3727138245	234272.49543247564	7.8840400737736E-7	7.884040073773599E-7	-136595.52139879926	0.0	-869.2919550464183
8166000	-137469.99087437903	-876.0705173758238	-136593.9203570032	208667.19710586383	-206647.19710586383	1866637.782408264	236954.5226388068	6.964838036969986E-7	6.96483803696999E-7	-136593.9203570032	0.0	-876.1308812815139
8167000	-137470.09071781454	-878.6344188158653	-136591.45629899867	211118.2666484129	-209098.2666484129	1894882.8636486058	236131.0906763802	7.027321773087582E-7	7.027321773087579E-7	-136591.45629899867	0.0	-878.6697950986974
8168000	-137467.13223092092	-866.3550757619087	-136600.777155159	181742.53240643794	-179722.53240643794	1601033.27419877	242055.66093287832	8.126119217499559E-7	8.126119217499561E-7	-136600.777155159	0.0	-866.2393550894809
8169000	-137478.11743183393	-875.3341008045102	-136602.7833310294	211095.41371175024	-209075.41371175024	1864489.0868418464	253744.70290293125	6.970266581978009E-7	6.970266581978011E-7	-136602.7833310294	0.0	-875.3255232329462
8170000	-137491.91768360493	-889.0413857174107	-136602.87629788753	252704.98084919056	-250684.98084919056	2263285.7936515408	332065.04078582505	5.734572932502714E-7	5.734572932502714E-7	-136602.87629788753	0.0	-888.9599921829185
8171000	-137503.79388611543	-895.4451550462007	-136608.3487310692	268600.47489605873	-266580.47489605873	2420633.2760300715	405177.72426873824	5.423907520857026E-7	5.423907520857024E-7	-136608.3487310692	0.0	-895.2111893743215
8172000	-137502.8292711745	-886.6135952805132	-136616.215675894	240333.1008715841	-238313.1008715841	2148397.14484794	261930.36151444505	6.087947607629936E-7	6.087947607629932E-7	-136616.215675894	0.0	-886.703472082273
8173000	-137450.11034699305	-841.0816620040383	-136609.02868498903	124231.65580068369	-122211.65580068369	1085491.2538555292	158474.4012053206	1.1782873515226259E-6	1.178287351522626E-6	-136609.02868498903	0.0	-841.0314239847615
8174000	-137462.9361202672	-852.1793845876788	-136610.75673567952	140188.61491014613	-138168.61491014613	1253304.3211948078	148212.92598625986	1.0600403305232654E-6	1.060040330523266E-6	-136610.75673567952	0.0	-852.2713101506322
8175000	-137452.3537052445	-839.2416725415123	-136613.11203270298	111696.87277678745	-109676.87277678745	1003930.5081147037	129915.32295342861	1.311024386546594E-6	1.3110243865465935E-6	-136613.11203270298	0.0	-839.2605596215913
8176000	-137403.39196336924	-789.7763941936181	-136613.61556917563	53293.33065565648	-51273.33065565648	475332.9141026871	74714.1929847601	2.7996964884921567E-6	2.799696488492154E-6	-136613.61556917563	0.0	-789.5807011338277
8177000	-137397.22074432726	-783.2774543881746	-136613.94328993908	47942.863137843335	-45922.863137843335	424411.34214995126	47796.526939484225	3.0907803137633234E-6	3.090780313763325E-6	-136613.94328993908	0.0	-783.4413916566931
8178000	-137376.57289259485	-771.5782561702047	-136604.99463642464	40314.3880232927	-38294.3880232927	357044.7327162818	62556.28147604329	3.6614122135588765E-6	3.6614122135588786E-6	-136604.99463642464	0.0	-771.3064203424613
8179000	-137363.36984349485	-770.1949475279408	-136593.1748959669	39101.47185048356	-37081.47185048356	356952.59062001895	49382.03167024655	3.7187902893462977E-6	3.718790289346297E-6	-136593.1748959669	0.0	-770.1315440447144
8180000	-137347.37941565973	-758.7141264274935	-136588.66528923225	34984.12293877763	-32964.12293877763	306392.90368954383	45316.49112793352	4.207337484450186E-6	4.207337484450185E-6	-136588.66528923225	0.0	-758.6368888946994
8181000	-137376.45572389534	-772.8298271862942	-136603.62589670904	44232.05294303985	-42212.05294303985	385650.0149417204	57325.65700355569	3.32140186475855E-6	3.32140186475855E-6	-136603.62589670904	0.0	-772.7589645738395
8182000	-137341.9308774677	-741.4393548512446	-136600.49152261647	25931.79772123581	-23911.79772123581	230270.28100464577	25899.009479152715	5.667853305918784E-6	5.667853305918784E-6	-136600.49152261647	0.0	-741.6137463071503
8183000	-137328.77728784774	-736.1766334062313	-136592.6006544415	23793.748627405545	-21773.748627405545	212850.35909981825	33763.49655212201	6.100152230257352E-6	6.100152230257351E-6	-136592.6006544415	0.0	-736.0164841011771
8184000	-137324.87597023608	-731.4257572107541	-136593.45021302532	22474.626851317633	-20454.626851317633	198080.95709149056	25762.129307199415	6.52521353523491E-6	6.5252135352349156E-6	-136593.45021302532	0.0	-731.4723448792586
8185000	-137310.22451487323	-711.798553052527	-136598.4259618207	16798.283951863137	-14778.283951863137	149324.41626188668	22201.220828218247	8.718741039452051E-6	8.718741039452051E-6	-136598.4259618207	0.0	-711.6983207422932
8186000	-137286.17785830324	-683.7103311323508	-136602.4675271709	10649.658548157924	-8629.658548157924	95589.79313450618	13062.47930180179	1.3684391902258843E-5	1.368439190225885E-5	-136602.4675271709	0.0	-683.6859167635592
8187000	-137280.13426660447	-679.5376240736351	-136600.59664253084	10442.81063957974	-8422.81063957974	92130.76681328451	13306.00761958007	1.4027451020251369E-5	1.402745102025138E-5	-136600.59664253084	0.0	-679.4796576919738
8188000	-137285.79386542778	-686.9857392726159	-136598.80812615517	11425.265714905689	-9405.265714905689	101194.82319270817	12858.81785715771	1.2963460597358864E-5	1.2963460597358864E-5	-136598.80812615517	0.0	-687.0288435378299
8189000	-137278.41573175855	-680.2016384153524	-136598.2140933432	10282.709560305208	-8262.709560305208	90827.58798228198	12202.379754357467	1.4391998239002442E-5	1.439199823900244E-5	-136598.2140933432	0.0	-680.1954749798733
8190000	-137258.15294461252	-662.5018177276069	-136595.6511268849	7507.664904339516	-5487.664904339516	67472.1728836877	11786.462035831257	1.9398095204955887E-5	1.9398095204955904E-5	-136595.6511268849	0.0	-662.230817394847
8191000	-137249.94626720942	-652.9900849286632	-136596.95618228076	6785.4011178881565	-4765.4011178881565	60457.48031403232	7612.923170453716	2.1724697081835042E-5	2.172469708183505E-5	-136596.95618228076	0.0	-653.040075251438
8192000	-137257.66366206476	-653.0484314983993	-136604.61523056636	7096.797610019077	-5076.797610019077	61482.8857570982	7796.385698269883	2.0581478352881694E-5	2.058147835288169E-5	-136604.61523056636	0.0	-653.158058905126
8193000	-137264.9822721285	-657.9206769962351	-136607.06159513225	7597.750873225882	-5577.750873225882	66431.8972026406	8485.62529406761	1.9711292057557356E-5	1.9711292057557353E-5	-136607.06159513225	0.0	-657.9618503992244
8194000	-137271.90464723448	-667.2149274202784	-136604.6897198142	8699.849172683264	-6679.8491726832635	75628.39351949323	10450.011638397284	1.73760697511275E-5	1.7376069751127506E-5	-136604.6897198142	0.0	-667.1710816989445
8195000	-137255.1821414867	-649.0780389766263	-136606.1041025101	6449.545720463696	-4429.545720463696	57040.193315416065	7266.010711175767	2.2814422768926785E-5	2.281442276892679E-5	-136606.1041025101	0.0	-649.1331868059704
8196000	-137255.05442126657	-652.2846416566434	-136602.76977960992	6940.673655943047	-4920.673655943047	60640.64447586837	9242.861086272957	2.122938143617214E-5	2.1229381436172147E-5	-136602.76977960992	0.0	-652.1797291171088
8197000	-137252.20488012486	-654.2716895040686	-136597.9331906208	7104.514392128038	-5084.514392128038	62508.13895460146	8419.541530512677	2.0807370156855392E-5	2.0807370156855392E-5	-136597.9331906208	0.0	-654.2720115954512
8198000	-137254.30651398108	-662.0804440910644	-136592.22606989002	7721.08395276624	-5701.08395276624	68991.77763315881	11079.98496877103	1.8798983380014716E-5	1.8798983380014722E-5	-136592.22606989002	0.0	-661.9099334518075
8199000	-137248.21730231913	-648.7325585902906	-136599.48474372883	6341.402963208162	-4321.402963208162	55972.85164915089	9890.72434577506	2.2980080138017804E-5	2.2980080138017804E-5	-136599.48474372883	0.0	-648.481332797993
8200000	-137242.6425368702	-643.6316136519183	-136599.01092321827	5888.395430896066	-3868.3954308960656	52249.2736167923	8250.156275712627	2.499501813657005E-5	2.499501813657006E-5	-136599.01092321827	0.0	-643.4655973932454
8201000	-137240.935952707	-635.1555516702405	-136605.78040103675	5160.332569188705	-3140.332569188705	46249.79925128608	7452.830067529131	2.8033465270462437E-5	2.8033465270462427E-5	-136605.78040103675	0.0	-634.982257459997
8202000	-137250.08965540485	-655.7504319139105	-136594.33922349094	6976.807662644771	-4956.807662644771	62097.212758039765	9988.318498303304	2.083115427968137E-5	2.0831154279681364E-5	-136594.33922349094	0.0	-655.5830974495716
8203000	-137220.34829279367	-632.8354878945958	-136587.51280489907	5065.119372138992	-3045.119372138992	44943.863989055244	5944.9061019421915	2.897672667301223E-5	2.897672667301224E-5	-136587.51280489907	0.0	-632.8516004256012
8204000	-137223.86601468336	-631.4841756411636	-136592.38183904218	4937.649337213899	-2917.6493372138993	43600.86119558064	6111.730117205576	3.0114511011839404E-5	3.0114511011839408E-5	-136592.38183904218	0.0	-631.427494705143
8205000	-137227.61752400137	-625.3451283304845	-136602.27239567088	4470.9117064432385	-2450.9117064432385	39996.7303070894	5516.932817918484	3.2643510946368507E-5	3.264351094636852E-5	-136602.27239567088	0.0	-625.3147610757221
8206000	-137231.00923523653	-634.0111929980661	-136596.99804223847	5104.9061670738365	-3084.9061670738365	45356.98312363969	6187.223362927389	2.8802137163222237E-5	2.880213716322221E-5	-136596.99804223847	0.0	-633.990898505604
8207000	-137223.01283663206	-623.7597028115565	-136599.2531338205	4570.079920672079	-2550.0799206720794	39389.05794492473	5869.868564562781	3.233574729220791E-5	3.233574729220791E-5	-136599.2531338205	0.0	-623.6963659993191
8208000	-137214.30076585067	-624.2063957378473	-136590.0943701128	4416.480173478319	-2396.4801734783186	38982.94529449702	5006.007523268575	3.3936231643875666E-5	3.393623164387569E-5	-136590.0943701128	0.0	-624.2236559902121
8209000	-137234.5825388777	-635.8765069418489	-136598.70603193584	5307.489756654355	-3287.489756654355	46751.64571623442	5978.346862053168	2.8320652598561108E-5	2.832065259856108E-5	-136598.70603193584	0.0	-635.896467509067
8210000	-137218.5895560019	-628.9670096850123	-136589.6225463169	4648.233378670436	-2628.2333786704357	41561.98846362914	6327.010722285056	3.128717800340498E-5	3.128717800340498E-5	-136589.6225463169	0.0	-628.8453259882693
8211000	-137217.9151925859	-621.0795344953782	-136596.83565809054	4324.345075907158	-2304.3450759071584	37595.800792546026	5278.5851794174705	3.452785291704699E-5	3.452785291704702E-5	-136596.83565809054	0.0	-621.0418498254544
8212000	-137221.34378059412	-620.1667189454042	-136601.17706164872	4097.222148306731	-2077.2221483067306	36891.04362933862	5112.033554106551	3.5529205521745786E-5	3.5529205521745786E-5	-136601.17706164872	0.0	-620.1247317663683
8213000	-137215.863534693	-607.3678552886337	-136608.49567940435	3484.854883239242	-1464.854883239242	30374.868216493884	4824.506000388403	4.243426704226888E-5	4.243426704226887E-5	-136608.49567940435	0.0	-607.2195540408823
8214000	-137217.43286130414	-614.052567166695	-136603.38029413746	3727.881364771449	-1707.8813647714492	33221.307237434296	3920.447377175778	3.9543234943721925E-5	3.954323494372191E-5	-136603.38029413746	0.0	-614.1670945446597
8215000	-137211.0982265255	-615.3525577906685	-136595.74566873483	3769.7662363070435	-1749.7662363070435	33661.96031309329	4200.8509085813475	3.9208687378015674E-5	3.920868737801564E-5	-136595.74566873483	0.0	-615.4026771500937
8216000	-137194.74062538779	-598.4531443273033	-136596.28748106048	2895.5734133429255	-875.5734133429255	25893.953962970118	3895.3618571823727	5.063898486683162E-5	5.063898486683159E-5	-136596.28748106048	0.0	-598.3282707890854
8217000	-137211.53559896516	-607.7001413713267	-136603.83545759384	3324.222310801106	-1304.2223108011058	29524.059713954106	3604.6156594845374	4.452899365739121E-5	4.452899365739122E-5	-136603.83545759384	0.0	-607.7792947455824
8218000	-137225.13999471752	-628.6512801451918	-136596.48871457233	4543.473589687194	-2523.4735896871944	40617.07015131155	5568.213989698329	3.24551089756066E-5	3.24551089756066E-5	-136596.48871457233	0.0	-628.609652325935
8219000	-137230.89408293003	-622.1530539518926	-136608.74102897814	4153.332396291405	-2133.3323962914046	36710.14500154927	4925.256563120425	3.5505326142888534E-5	3.550532614288858E-5	-136608.74102897814	0.0	-622.1534698251346
8220000	-137229.66308952603	-627.5491628478476	-136602.1139266782	4671.140624319647	-2651.140624319647	41062.434801307274	5136.578949621687	3.143382538949384E-5	3.143382538949386E-5	-136602.1139266782	0.0	-627.6371434317634
8221000	-137210.81664153503	-614.0610882930877	-136596.75555324194	3738.0376942880025	-1718.0376942880025	33348.22653934855	4189.094861376554	3.92050069940663E-5	3.92050069940663E-5	-136596.75555324194	0.0	-614.1217989107084
8222000	-137211.85598994078	-609.4858073874041	-136602.3701825534	3518.7635858393965	-1498.7635858393965	31145.778556759433	4717.589406323528	4.195105964466946E-5	4.195105964466949E-5	-136602.3701825534	0.0	-609.3605112318812
8223000	-137216.25924692184	-620.2314540631058	-136596.02779285872	4034.484816803362	-2014.4848168033618	36136.74950596118	4741.056379200092	3.6188806968063775E-5	3.618880696806376E-5	-136596.02779285872	0.0	-620.2482411657465
8224000	-137209.32749211878	-618.3362116535627	-136590.9912804652	3966.255371222113	-1946.255371222113	35175.84813443607	5269.691621064123	3.636757349458563E-5	3.6367573494585655E-5	-136590.9912804652	0.0	-618.259833350469
8225000	-137205.23141155852	-618.5073213372723	-136586.72409022125	3863.2686449465464	-1843.2686449465464	34957.411915035846	4631.955468031742	3.805480886117216E-5	3.805480886117214E-5	-136586.72409022125	0.0	-618.4831088084745
8226000	-137238.32626908796	-629.2208851401863	-136609.10538394778	4590.929437431166	-2570.9294374311658	41175.84509830672	6486.587684947999	3.142509177619369E-5	3.1425091776193705E-5	-136609.10538394778	0.0	-629.0738290763046
8227000	-137238.5928936227	-636.1247465302662	-136602.46814709244	5146.515018550999	-3126.5150185509992	46093.835127238024	5934.106004879661	2.8483783793935095E-5	2.848378379393508E-5	-136602.46814709244	0.0	-636.1532881457273
8228000	-137261.46646708538	-650.8865490231361	-136610.57991806226	6600.717141674708	-4580.717141674708	58348.91587072515	7240.298771781026	2.1940409397648842E-5	2.1940409397648835E-5	-136610.57991806226	0.0	-650.9972554773576
8229000	-137272.72368082262	-674.1628171333257	-136598.5608636893	9324.774605423516	-7304.774605423516	82378.21072807576	11879.188066561095	1.581373191232014E-5	1.5813731912320138E-5	-136598.5608636893	0.0	-674.0920560720409
8230000	-137247.2298734176	-656.7287553126968	-136590.50111810488	7016.117851624969	-4996.117851624969	62998.93929621654	9922.631630147347	2.070993743339676E-5	2.0709937433396782E-5	-136590.50111810488	0.0	-656.5669978643473
8231000	-137245.590965973	-654.5046984656208	-136591.0862675074	6790.738189143906	-4770.738189143906	60433.67287208517	10314.550314838229	2.1580417446987354E-5	2.158041744698734E-5	-136591.0862675074	0.0	-654.2633517952937
8232000	-137263.8396624736	-665.3579062360091	-136598.48175623757	7904.388307627765	-5884.388307627765	69964.64716316447	13085.653366983048	1.877573248683527E-5	1.8775732486835278E-5	-136598.48175623757	0.0	-665.0119773982185
8233000	-137253.65302397055	-651.2388339875521	-136602.41418998298	6450.921301000017	-4430.921301000017	58119.229895333934	8939.43561547803	2.299464493030793E-5	2.299464493030792E-5	-136602.41418998298	0.0	-651.0570607864596
8234000	-137244.8772524833	-649.7602980460881	-136595.11695443722	6487.720801375638	-4467.720801375638	57447.4836683395	8199.978308786383	2.235811642085716E-5	2.2358116420857162E-5	-136595.11695443722	0.0	-649.7251026042269
8235000	-137246.93695554376	-649.772421775223	-136597.16453376855	6434.431992998205	-4414.431992998205	57628.66308272257	8149.588393293428	2.2849548490500435E-5	2.2849548490500432E-5	-136597.16453376855	0.0	-649.7017224728933
8236000	-137233.85957821083	-640.5546725471853	-136593.30490566365	5684.842602844602	-3664.842602844602	50587.98386940578	7105.45123211581	2.5481048487149868E-5	2.548104848714987E-5	-136593.30490566365	0.0	-640.5291776532326
8237000	-137212.17586249564	-621.7089923028472	-136590.4668701928	4308.420469407251	-2288.4204694072514	38045.62359056264	4732.269057997461	3.405022096245683E-5	3.405022096245678E-5	-136590.4668701928	0.0	-621.7961130749733
8238000	-137229.26440015435	-629.4621051307133	-136599.80229502363	4595.2834208847125	-2575.2834208847125	40834.168861375794	4280.221655935037	3.175326446136558E-5	3.175326446136555E-5	-136599.80229502363	0.0	-629.7187566999947
8239000	-137242.06944494904	-643.4692960801469	-136598.6001488689	6048.181217599234	-4028.1812175992336	53196.57480994928	7020.978230621501	2.4459582640832384E-5	2.4459582640832395E-5	-136598.6001488689	0.0	-643.4892261734378
8240000	-137219.508739698	-629.0167481164556	-136590.49199158154	4654.015157033919	-2634.0151570339194	41547.517572165656	4944.079326874797	3.19896898276992E-5	3.19896898276992E-5	-136590.49199158154	0.0	-629.1016899056623
8241000	-137223.53904769736	-624.5720679463359	-136598.966979751	4362.2334063066355	-2342.2334063066355	39175.45930161153	5422.321867424095	3.3692438442508206E-5	3.3692438442508206E-5	-136598.966979751	0.0	-624.5185283188473
8242000	-137228.38458495008	-626.3816064600655	-136602.00297849003	4615.090807371347	-2595.090807371347	40658.99751139073	5665.141385072488	3.198560549126048E-5	3.1985605491260496E-5	-136602.00297849003	0.0	-626.3482517404057
8243000	-137250.9174990772	-657.5695067594896	-136593.3479923177	7004.242238210624	-4984.242238210624	63172.57310553892	7688.66535238635	2.0743139521276003E-5	2.0743139521275997E-5	-136593.3479923177	0.0	-657.6577020813144
8244000	-137260.50293280237	-655.0583642179213	-136605.44456858444	7049.164139121557	-5029.164139121557	62035.04655906625	9810.458178269759	2.1099348103493092E-5	2.1099348103493065E-5	-136605.44456858444	0.0	-654.8867575688133
8245000	-137275.8146678636	-677.9641300442825	-136597.85053781932	9815.657035148097	-7795.657035148097	87354.91671787309	13223.704778678202	1.4904489374278966E-5	1.4904489374278968E-5	-136597.85053781932	0.0	-677.8458097045857
8246000	-137281.72760370022	-679.712813579734	-136602.01479012048	10112.233105495878	-8092.233105495878	89979.441133792	13412.629433044196	1.4545203212760918E-5	1.454520321276092E-5	-136602.01479012048	0.0	-679.6005202365716
8247000	-137283.12245622638	-686.7518844847663	-136596.3705717416	11574.380713874636	-9554.380713874636	101747.19984375976	13865.464417193938	1.2801072035507237E-5	1.2801072035507242E-5	-136596.3705717416	0.0	-686.7380039644693
8248000	-137264.58460867574	-663.862854498362	-136600.7217541774	7868.712020119966	-5848.712020119966	69405.91301770248	12700.889723778184	1.8512124913312243E-5	1.8512124913312253E-5	-136600.7217541774	0.0	-663.5786172893044
8249000	-137304.06974889393	-704.2864278693656	-136599.78332102456	14221.075714931265	-12201.075714931265	129870.23075885903	19201.23149924937	1.0292263542056512E-5	1.0292263542056512E-5	-136599.78332102456	0.0	-704.1438791203311
8250000	-137298.21447222595	-711.6579687709951	-136586.55650345495	16483.944412075918	-14463.944412075918	147499.96766043032	22188.872207233202	8.864133629779361E-6	8.864133629779354E-6	-136586.55650345495	0.0	-711.5383385080968
8251000	-137320.03296255122	-733.5144751128944	-136586.51848743833	23001.18043359829	-20981.18043359829	204885.38525814767	27642.52945766051	6.4175377279910854E-6	6.417537727991082E-6	-136586.51848743833	0.0	-733.4934807174714
8252000	-137322.2724381102	-728.6757272522327	-136593.59671085796	22133.379046093207	-20113.379046093207	195353.178700907	27117.43073331589	6.6298184478429716E-6	6.629818447842971E-6	-136593.59671085796	0.0	-728.653522955603
8253000	-137317.97743647106	-720.4415595389689	-136597.5358769321	19535.08731943639	-17515.08731943639	171301.90889836889	22879.815054355546	7.58442927653815E-6	7.584429276538149E-6	-136597.5358769321	0.0	-720.4522550306783
8254000	-137319.08876923585	-726.4521235048494	-136592.636645731	21981.571236893586	-19961.571236893586	191075.5208247022	28235.44490548208	6.7092410144592214E-6	6.709241014459222E-6	-136592.636645731	0.0	-726.3856778374659
