# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Thu May 06 12:45:56 BST 2021 [seed=1620301547338]
# -window -working -options
state	joint	prior	likelihood	treeModel.rootHeight	treeLength	tmrca(node1)	tmrca(node10)	tmrca(node2)	tmrca(node3)	tmrca(node4)	tmrca(node5)	tmrca(node6)	tmrca(node7)	tmrca(node8)	tmrca(node9)	yule.birthRate	clock.rate	meanRate	treeLikelihood	branchRates	speciation
5620000	-36351.68124598545	-155.16946216820685	-36196.511783817245	52963.700530149465	467640.9301512933	10379.504686833034	46095.01974354737	16225.124316094869	21662.24338588931	18417.3517871327	26183.72392378427	29366.15721235848	43733.20732975436	51018.50552888628	35578.95619153577	3.703403997420613E-5	6.130932505328794E-6	6.130932505328794E-6	-36196.511783817245	0.0	-149.96638279724095
5630000	-36356.590539544304	-154.82512732468666	-36201.76541221962	51017.517846006136	456393.7932871787	10085.449343988688	42851.69675023237	17155.567421955224	21775.185288678862	18309.157941964775	27117.09674171007	30544.4610749738	43822.71415917145	50981.61184398771	32547.913706518084	4.047606269795513E-5	6.166296287156991E-6	6.166296287156993E-6	-36201.76541221962	0.0	-149.9654212321202
5640000	-36355.542471237895	-155.25376938439146	-36200.288701853504	48256.160516405944	423896.49746830086	9426.627207989499	42602.766680811525	14292.142447938082	18123.586088020525	16481.562856578257	23293.377385481057	27952.828589864122	40365.532854749385	47188.74016377795	32016.642890008585	3.4440411752633876E-5	6.819060544457906E-6	6.819060544457907E-6	-36200.288701853504	0.0	-148.1908089100303
5650000	-36354.128840271755	-155.3767446672346	-36198.75209560452	53484.395807844616	467929.233457232	10386.35052566719	44852.507384956	15417.256167523046	21574.0374995503	17244.33869086917	27648.067649889606	30667.650656662117	44715.88462674758	52521.509350047774	33629.67812344119	3.1205801572696724E-5	6.169916976235213E-6	6.169916976235214E-6	-36198.75209560452	0.0	-149.47589173302842
5660000	-36352.664951593055	-157.52662844657988	-36195.13832314647	44560.04569546359	394218.9123793857	8571.673832880771	38275.92793628886	14009.771521502133	17853.660494256073	15274.820765736307	22541.127973297065	25471.085097834093	37530.92997187593	43105.97433988365	30285.855282297867	6.449253172620287E-5	7.183803765891195E-6	7.183803765891192E-6	-36195.13832314647	0.0	-150.86067037843844
5670000	-36360.483488252685	-157.2300340101462	-36203.25345424254	56086.18989553015	496814.770117012	11328.001010021248	51077.350346146704	16421.395297639425	21593.35727815568	19402.575867560936	28243.73378712007	30753.24788678839	45893.42261533131	55083.47056162349	39073.860299625005	4.6139966963067126E-5	5.870263380798745E-6	5.870263380798744E-6	-36203.25345424254	0.0	-152.71282035600387
5680000	-36353.14581460357	-154.77979935495478	-36198.36601524862	46333.99067746227	411176.5585416456	8804.520202836678	40506.15090309891	12682.895538017357	18912.163309841737	15613.958086922978	24591.151019781915	27066.995455432196	38806.12106811732	45753.80890444778	31022.633827971094	3.908230526015743E-5	6.863447274249515E-6	6.8634472742495134E-6	-36198.36601524862	0.0	-148.01765745259527
5690000	-36353.78302935286	-155.91407583968834	-36197.86895351317	48173.243965167225	419561.2870539242	8841.251074444988	40258.99897905958	14459.291151948251	19535.46118245229	16365.770176413087	24670.028066650193	27510.056217676272	39521.25605100779	47599.63932440832	31299.025423707535	5.328125601721487E-5	6.88080161241128E-6	6.880801612411281E-6	-36197.86895351317	0.0	-150.27378980590555
5700000	-36351.16161302005	-154.78716866959206	-36196.374444350455	51836.54294976594	455237.80307319184	9663.718598333033	44626.19068819846	15068.082192539183	20691.099064588565	18066.90517349812	26422.688012158487	29012.764816884548	43564.457211819004	49589.770705731484	35383.98151998149	3.569275345846826E-5	6.251249808224922E-6	6.251249808224921E-6	-36196.374444350455	0.0	-149.37600803387866
5710000	-36355.6385107736	-154.70602935502103	-36200.932481418575	51835.09995386634	447971.75681232417	8734.96755879905	46060.45571130153	14356.684251630766	19849.400976513243	18193.73650683911	24819.99524944412	27820.14798725536	42296.167939277366	50069.60154405849	33705.754097206176	3.980210597952492E-5	6.392339339308496E-6	6.392339339308494E-6	-36200.932481418575	0.0	-149.5408988696779
5720000	-36352.34232467749	-155.810400275872	-36196.53192440162	53874.94038802926	475543.73865038744	10552.526454465366	46823.686246445264	14857.268266144456	21047.54751618004	18576.202696307882	26925.203139997924	31280.446097700817	45315.57218826941	53132.769046865484	35944.099373057	4.3218666677814894E-5	6.019686157416641E-6	6.019686157416642E-6	-36196.53192440162	0.0	-151.1924610726951
5730000	-36357.69247687392	-157.95374707836578	-36199.73872979555	58369.299106371815	516172.92715365114	12095.334218463748	52546.18550161036	17749.463178965434	23125.043422835253	18258.984898197523	29268.627128235115	32821.95280795463	48829.28154434192	55966.09677293828	41061.73632022126	3.254032070668748E-5	5.514625461514611E-6	5.514625461514609E-6	-36199.73872979555	0.0	-151.12583039559212
5740000	-36358.70908695214	-156.36736834718445	-36202.341718604956	57135.25384912202	493527.61157168617	9493.877967999984	49806.47374932125	15034.116850733913	20793.415827135206	18493.095016644984	28054.125013710174	30466.5106768091	46184.10554580499	55548.47704749324	39107.93287176036	3.683327416592907E-5	5.8286511237353665E-6	5.8286511237353665E-6	-36202.341718604956	0.0	-150.89665394187557
5750000	-36360.4109743038	-157.19760806643697	-36203.21336623736	56441.80504834434	503078.9401921836	11104.522341285143	46709.65513815427	18091.919467134474	23207.24603172951	20210.095010945868	30692.52878203792	32863.74986640494	48185.26951331837	55995.60491175905	35694.88569158207	2.7113521714426817E-5	5.755807944348472E-6	5.7558079443484745E-6	-36203.21336623736	0.0	-150.34145574640343
5760000	-36353.525661394444	-155.11917296298284	-36198.40648843146	51189.349611559235	450829.5683059207	9829.800727250198	43276.21622398515	15319.243012646139	20968.779501912777	17911.7111407743	26639.923269594186	30237.975977084967	43246.07022991796	49275.74793549007	33498.939849909955	3.125177633239833E-5	6.415489858037141E-6	6.4154898580371425E-6	-36198.40648843146	0.0	-148.94387126261606
5770000	-36360.24872212287	-157.40619558014384	-36202.84252654273	59249.039643300384	512480.1606886692	10249.963671529747	52905.862732457295	15434.975639212902	21641.972606995347	19407.92050496116	29332.357815466836	33133.73827386679	49012.92106666996	58639.27796893198	39119.016496538505	3.597212059810141E-5	5.661870502237584E-6	5.661870502237586E-6	-36202.84252654273	0.0	-151.46096066014388
5780000	-36353.65554683218	-155.25291564159718	-36198.40263119058	52630.57619815431	469223.2101080861	10068.065232844205	45927.193239372384	17348.425106769024	20994.80647686555	17173.10267427653	27081.42439924689	30251.097508609302	43884.32885311099	52012.17272641354	35624.822249077326	3.517036907738342E-5	6.196537896436397E-6	6.1965378964363974E-6	-36198.40263119058	0.0	-149.82173950585283
5790000	-36362.471181907844	-156.63233780613209	-36205.83884410171	55354.81454081767	491880.09844084014	11144.911262440464	47868.59895322452	15962.194029340531	22256.013926484604	19609.20301615845	29149.827239587812	32887.572938403784	47592.448770320676	51870.59267551496	37672.97737720662	3.0613847541648584E-5	5.7165110464850355E-6	5.716511046485035E-6	-36205.83884410171	0.0	-150.18109786770012
5800000	-36354.15516063149	-154.7842581725606	-36199.370902458926	52655.28035036682	453605.28806615557	9203.247168439138	45516.007218290724	15693.27590977103	19860.117151872084	17791.266808789263	25155.602016128145	28417.545027396554	42322.869923680446	50259.482916248395	36584.852249123716	3.821287160735069E-5	6.316353381536959E-6	6.316353381536958E-6	-36199.370902458926	0.0	-149.57395653175107
5810000	-36352.71334273542	-154.6961115754776	-36198.017231159945	50558.19432967785	440524.2811058628	9226.456340451065	44130.85195378265	13583.211610110126	19121.893741003358	16894.841652804484	24834.056946580073	28789.72057605341	41887.30500343866	49646.21987801092	34535.61861992322	4.458425206349777E-5	6.444171251912488E-6	6.444171251912489E-6	-36198.017231159945	0.0	-149.8761336913942
5820000	-36351.48573542272	-154.5598189252008	-36196.92591649752	49892.07200979254	436783.9007742773	9218.150092164517	42897.816585919165	13620.141782119244	19055.505608822274	16650.80616560801	24768.38721486577	28092.017006750855	42686.380482427274	48205.6884347187	32687.43496370615	4.018393829748902E-5	6.526925167669221E-6	6.526925167669223E-6	-36196.92591649752	0.0	-149.13825874927352
5830000	-36353.736753023826	-154.84631219343956	-36198.890440830386	50913.61072457355	455175.3347512324	10143.222243282464	43310.758943211375	16275.598739811792	20455.373019169387	18530.178565720682	26375.6988522054	29546.31507913607	43566.97973573864	49987.20695362511	35582.68397415511	3.9468968077941224E-5	6.299189966215329E-6	6.299189966215331E-6	-36198.890440830386	0.0	-149.7852463274227
5840000	-36351.247581390446	-155.88814282153433	-36195.359438568914	49015.9772246113	434856.27761898394	9727.669590399873	44084.90064819587	14185.852989693016	19339.600823482393	16567.58511999082	24658.475807938874	28117.342657298268	41020.56161031601	47891.79925554284	33897.65113885685	5.475471772789146E-5	6.6265001140156525E-6	6.626500114015651E-6	-36195.359438568914	0.0	-151.37484405087102
5850000	-36357.06821434177	-158.4720721277434	-36198.59614221403	43897.77600845795	392827.2284515268	8037.259843219862	38216.19873262752	13566.98159662518	17973.279986992035	15801.450973752415	21951.880603888796	25106.333431471583	37185.188283239135	43148.25726512941	30542.484363730404	2.5355255574099824E-5	7.269007547412685E-6	7.269007547412684E-6	-36198.59614221403	0.0	-147.5330536500437
5860000	-36351.17310449687	-154.78786033252146	-36196.38524416435	49188.59336971235	434796.00136554317	9550.434254095646	43332.13731839164	14140.847701431852	19526.55090418853	17570.246604235766	24702.374489882513	27551.185236158242	41578.31150135453	47760.435975769804	33138.37252786112	3.2101272389487894E-5	6.5292515691568776E-6	6.529251569156878E-6	-36196.38524416435	0.0	-148.4634984477525
5870000	-36352.36430511272	-154.8089078703598	-36197.55539724236	49604.83670673076	431353.9238524472	9775.853921360365	42849.01449239567	14583.384496030767	19697.87885167585	16840.21410350289	23955.27681914779	27936.434559658	41000.77449158003	48012.04765139024	32071.89108907873	4.2007358210126023E-5	6.668687169969207E-6	6.668687169969203E-6	-36197.55539724236	0.0	-149.12969366871957
5880000	-36352.85411559921	-155.51575368136653	-36197.33836191785	53902.16625517525	475402.1148566669	9584.542112080248	46212.03961809428	15761.23457574748	20599.48239259985	19299.89941658939	27190.918282136565	30385.46664810642	46358.83057410061	53363.42173129732	35825.48000033382	3.775414209947939E-5	5.990271294565655E-6	5.990271294565655E-6	-36197.33836191785	0.0	-150.34579872807876
5890000	-36359.3493046987	-157.317848249686	-36202.03145644901	57339.28718044109	499219.65274067246	10713.447882911641	48484.02863656405	16411.6003550861	22078.62951742623	18062.371555882884	28745.28284183752	32263.02932137852	48129.36380033219	57127.98175965624	36619.65833453479	2.4014075010778222E-5	5.947074775208434E-6	5.947074775208436E-6	-36202.03145644901	0.0	-150.26761391730668
5900000	-36354.46177332299	-156.35224290520966	-36198.10953041778	56187.598609300236	492893.4497961657	10806.29233548836	48240.96222127209	17418.56056940609	22452.545638604977	18479.313428670674	27241.90525137795	31461.567828555482	46994.34134289136	54485.97267705758	38784.871728479906	2.9529542742651824E-5	5.938843575478381E-6	5.938843575478381E-6	-36198.10953041778	0.0	-150.14646970212507
5910000	-36355.842820278514	-157.1779176052367	-36198.66490267328	57899.19886874388	505783.6323183342	11248.697583055102	48981.578108354304	18492.087435773225	23136.336116149963	19265.57970351008	29189.738256437948	31810.656474802174	47092.69402775989	56011.17863868187	38654.842404928466	3.392422677958564E-5	5.643798983857837E-6	5.643798983857837E-6	-36198.66490267328	0.0	-150.94627352340507
5920000	-36354.94058886308	-155.3084314833178	-36199.63215737976	51518.86642764952	443080.1645088048	9467.558917615084	44774.08868424502	14394.892495107357	19490.92043632071	16778.287508086974	25437.031770689915	29334.319663670194	41573.2268686276	48149.64603164703	34606.6484882724	4.9466796525976995E-5	6.484176984301925E-6	6.484176984301926E-6	-36199.63215737976	0.0	-150.80247192173982
5930000	-36359.58760235905	-156.33905923538097	-36203.24854312367	55974.65038603332	492640.5484099376	10973.564146194618	47628.89972789715	16904.0608480928	20664.19997899134	20168.71814469721	27612.042144842464	32685.71601871508	46532.70385872542	55348.76327059892	36914.93409421586	3.9804464776760346E-5	5.927509554673337E-6	5.9275095546733405E-6	-36203.24854312367	0.0	-151.31920248817238
5940000	-36353.94795536286	-157.8621920119034	-36196.08576335096	58552.10531143059	513258.91929666995	10812.13763976084	53009.96997455177	17019.820518212837	22945.38661203215	19845.709912982682	28989.95454963195	32954.753158914515	47941.385247538565	56799.89662531248	39180.49661280519	4.200747931441702E-5	5.6762004995133335E-6	5.6762004995133335E-6	-36196.08576335096	0.0	-152.57033083135983
5950000	-36356.53098780065	-155.55967691361533	-36200.971310887035	52421.35418563203	467073.71316481987	9215.164654166858	45241.35063510292	14380.021175522084	20430.588925567266	18679.540494369525	26504.53214126277	30151.41000946237	44191.654751935566	51694.098636031755	37633.804964026844	2.9004097174584357E-5	6.1161304747597885E-6	6.1161304747597885E-6	-36200.971310887035	0.0	-149.37200629330044
5960000	-36360.0686255311	-157.9423341113626	-36202.126291419736	59999.125737938535	517199.3321199588	9827.04813845632	50619.079153269246	17056.40993140251	22526.34723051986	18858.252952027793	30763.482383359762	33371.68815133558	49007.56603267486	58124.86383763633	38431.433834738426	3.5376506962171314E-5	5.539183564825231E-6	5.5391835648252315E-6	-36202.126291419736	0.0	-151.53971961609327
5970000	-36358.04790737177	-156.37867458361808	-36201.669232788154	46684.17551201061	414154.20108172967	9015.040089017157	42656.19589486261	14433.58366556475	19552.55150781943	15243.498027938873	23765.11568569308	26322.090037914193	39046.25377564971	44708.369529213494	33579.31682575085	5.188299658372131E-5	7.0465575784491245E-6	7.046557578449124E-6	-36201.669232788154	0.0	-149.75231372352272
5980000	-36359.34278841285	-160.00333791206143	-36199.33945050078	61192.22085627184	542992.9460201424	12575.439831284317	54251.27840015792	19282.20013630541	24153.382298906952	20765.94960772702	31184.878500465617	34445.86452148795	52647.422107013714	59039.54516305018	40571.34992844153	3.735483684856119E-5	5.3066282150079525E-6	5.306628215007955E-6	-36199.33945050078	0.0	-152.81903891231048
5990000	-36353.038003791735	-154.40453071748613	-36198.633473074246	48542.512747182256	432667.8189637862	9501.182922503425	41627.113394703076	15141.404127584832	20064.33971246416	17139.360066056517	25225.689317631088	27814.245574917673	41528.45375244444	47536.51999603289	31101.050451046864	4.028558493273283E-5	6.530340335536469E-6	6.53034033553647E-6	-36198.633473074246	0.0	-148.98399517921703
6000000	-36351.842809881375	-155.6816921834488	-36196.16111769793	46500.896350740644	409286.4993083717	8503.246692627612	40033.147070619496	13228.4153513223	18937.22959179206	15292.123246778541	23268.70076011406	25825.41310440176	38673.97118101046	45569.42495134978	31413.228919159013	3.552315502348988E-5	7.019586234017743E-6	7.01958623401774E-6	-36196.16111769793	0.0	-147.72838342298297
6010000	-36356.60613232215	-155.58706868201335	-36201.01906364014	54099.68820000479	477434.0572669375	9991.383937629249	47626.88454822866	16276.473436064387	20836.09226095148	18401.274494034697	26501.998889131482	31386.07833577607	44447.08161387036	51910.87213213377	39324.9696552701	3.304713643865408E-5	6.024398621412566E-6	6.024398621412566E-6	-36201.01906364014	0.0	-149.9063117344355
