# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Wed Jul 07 01:17:57 BST 2021 [seed=1625617058181]
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	constant.popSize	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
2430000	-396913.6072736358	-1143.5666551154968	-395770.0406185203	940.2259928985699	1077.77400710143	22229.41719134754	5059.31823671491	6.242432803931359	0.20770169171720018	0.3479868446605154	0.23247448419677055	0.21183697942551533	0.4216380175605097	8.206789252221411E-4	8.206789252221407E-4	-395770.0406185203	0.0	-1141.0721784065456
2435000	-396898.75455929857	-1133.4693973239466	-395765.2851619746	873.2807088749348	1144.7192911250652	20592.770720922967	5050.58245717265	6.423270030095326	0.20653243353997208	0.34989562480077885	0.23141039870057659	0.2121615429586739	0.42091205940493537	8.980947068324911E-4	8.980947068324906E-4	-395765.2851619746	0.0	-1130.9159204673745
2440000	-396911.063564821	-1145.216294164627	-395765.8472706563	950.3953846501804	1067.6046153498196	22563.47731680069	4960.39179055744	6.344679035206321	0.20699367044325004	0.3488809744540033	0.22994052992213643	0.21418482518061163	0.42346557720028727	8.157095446139313E-4	8.157095446139315E-4	-395765.8472706563	0.0	-1142.7089825693195
2445000	-396899.8904986129	-1143.5151222711706	-395756.37537634175	928.1188215265701	1089.8811784734298	22265.067643712642	5174.739736277222	6.304240812785331	0.2073394827871976	0.34563721806862946	0.2347933711220037	0.21222992802217058	0.4277101291043741	8.219288218620305E-4	8.219288218620303E-4	-395756.37537634175	0.0	-1140.971714750148
2450000	-396910.0253110724	-1147.1540853963545	-395762.87122567603	969.9903337326512	1048.0096662673488	22949.566687958766	5465.793569552131	6.34783935883102	0.20847245299187947	0.3466847852311599	0.23157012612460445	0.21327263565235755	0.41757945386701023	7.978675360216353E-4	7.978675360216347E-4	-395762.87122567603	0.0	-1144.541478769838
2455000	-396920.199069672	-1157.600114799859	-395762.5989548721	1092.7390274978036	925.2609725021964	25035.318349365567	6191.434537756358	6.431182006169349	0.20590391102712854	0.3492098706248915	0.2328175585433699	0.2120686598046114	0.42799324167700403	7.523440253009062E-4	7.523440253009068E-4	-395762.5989548721	0.0	-1154.736608500628
2460000	-396948.10365626035	-1168.974030300575	-395779.1296259598	1148.187304641208	869.8126953587921	27151.018868895273	5901.600581188203	6.341779219392824	0.2055532889314793	0.34621859954514883	0.23246876393066046	0.21575934759271276	0.43224240174026984	6.906057884380614E-4	6.90605788438062E-4	-395779.1296259598	0.0	-1165.9732477703892
2465000	-396916.6920279559	-1159.6565090904203	-395757.03551886545	1080.5213272423077	937.4786727576923	25386.428002283938	6010.515499970635	6.335702654673207	0.2077019228856437	0.3465719240686784	0.2307797291047492	0.21494642394092997	0.4182223283505569	7.218807430483052E-4	7.218807430483051E-4	-395757.03551886545	0.0	-1156.7793575229257
2470000	-396926.3801259489	-1153.3941032785183	-395772.9860226704	1040.9784248673857	977.0215751326143	24119.499830009827	6401.030927798241	6.2868289924463365	0.20747292364011324	0.34656320278907365	0.23298631858371724	0.21297755498709717	0.4179527100251019	7.590643737477253E-4	7.590643737477259E-4	-395772.9860226704	0.0	-1150.5682766902967
2475000	-396931.2668161105	-1139.9889937996488	-395791.27782231086	945.4705372041295	1072.5294627958706	21797.410113220656	5456.097628427825	6.38481157245961	0.20737767138172974	0.3451530728702892	0.23114468700091342	0.2163245687470689	0.42525394677608036	8.51857218149176E-4	8.518572181491756E-4	-395791.27782231086	0.0	-1137.3877724643933
2480000	-396883.43383241893	-1137.412599963294	-395746.0212324556	903.9414453427781	1114.058554657222	21260.950247513516	4782.478177227223	6.3244165090674045	0.2074301744256754	0.3448976129786712	0.23406396585307035	0.21360824674258436	0.4276821101475278	8.717341480897456E-4	8.717341480897457E-4	-395746.0212324556	0.0	-1134.9471051412766
2485000	-396907.22412388783	-1144.9618319093668	-395762.26229197846	959.2621248935382	1058.7378751064618	22459.337340379483	5847.552538614856	6.321840240499757	0.2069252219465317	0.3456189909953032	0.23394919268649772	0.2135065943716687	0.42727838623448927	8.198872458269293E-4	8.198872458269298E-4	-395762.26229197846	0.0	-1142.2912777026568
2490000	-396908.5945320555	-1150.0568577369809	-395758.53767431853	1003.599965467926	1014.400034532074	23432.87713716996	6330.659276747126	6.374629161186661	0.20698655472370991	0.34688858781654014	0.23192960102753063	0.21419525643222062	0.42154870196839006	7.845888171945487E-4	7.845888171945492E-4	-395758.53767431853	0.0	-1147.2634041608537
2495000	-396915.7386200239	-1143.2963006306088	-395772.4423193933	945.0608177338228	1072.9391822661773	22220.2293275031	5057.235610412539	6.40724562387328	0.2066298454763095	0.34510747641030665	0.23373357474782813	0.21452910336555697	0.42345956217539305	8.316214408311497E-4	8.316214408311493E-4	-395772.4423193933	0.0	-1140.764974517659
2500000	-396895.4427790139	-1140.1209096903106	-395755.32186932355	907.2984625243466	1110.7015374756534	21541.73693604857	4863.426628918187	6.338636338961945	0.2063799313923083	0.3461754160897163	0.2327923723295278	0.21465228018844884	0.4282824763720245	8.537105186811597E-4	8.53710518681159E-4	-395755.32186932355	0.0	-1137.6397010775029
2505000	-396890.6859343145	-1136.9807833947789	-395753.70515091973	880.0738922253734	1137.9261077746266	20836.628784323537	5962.758597926054	6.268662738716872	0.20764956840504362	0.3451167374708051	0.2341818121518046	0.21305188197234792	0.42747763535922867	8.897983874357109E-4	8.89798387435711E-4	-395753.70515091973	0.0	-1134.2948438977553
2510000	-396921.57439333876	-1133.8484437779823	-395787.72594956076	869.1905462162866	1148.8094537837133	20606.2629390979	5173.5951546028755	6.408544331417453	0.20747211878658686	0.3459856635555253	0.23296779501966447	0.21357442263822468	0.42317996115201983	8.960428458645699E-4	8.96042845864569E-4	-395787.72594956076	0.0	-1131.2723379877225
2515000	-396924.917035925	-1145.0728936086148	-395779.84414231643	948.9416756531014	1069.0583243468986	22376.092087248744	4856.799762149469	6.3249342247343945	0.2051493191514155	0.3467687620996187	0.23315155812307434	0.21493036062589277	0.42798179933762975	8.275228308376224E-4	8.275228308376224E-4	-395779.84414231643	0.0	-1142.5908418112676
2520000	-396898.62375742727	-1131.478081350521	-395767.14567607676	848.9300222319337	1169.0699777680663	20153.776748553835	4703.7599518811	6.333020221805391	0.20671621222822625	0.34584044337099046	0.23288882946089898	0.21455451493988564	0.43223151301225393	9.186801625532358E-4	9.186801625532351E-4	-395767.14567607676	0.0	-1128.9649322502303
2525000	-396902.8869420238	-1135.6132552914346	-395767.2736867324	884.1967365922434	1133.8032634077567	20963.355233455153	5174.376191938968	6.310762643748665	0.20807959049603889	0.34494373750293794	0.2328937657775393	0.21408290622348525	0.4277743988034431	8.813833348137363E-4	8.813833348137356E-4	-395767.2736867324	0.0	-1133.0657369548478
2530000	-396888.47264049435	-1133.291862153023	-395755.1807783413	874.541629646913	1143.458370353087	20561.394737722458	5249.084529753316	6.344087267524698	0.20608593872150852	0.3457634119808523	0.23245177104698717	0.2156988782506534	0.43202839671603976	9.059690387065479E-4	9.059690387065476E-4	-395755.1807783413	0.0	-1130.6865411060796
2535000	-396908.2059249829	-1137.5427096997182	-395770.6632152832	925.3158047302923	1092.6841952697077	21362.100204659848	5490.977509030385	6.382298283393745	0.20721318046260148	0.3479615647936204	0.23161184046278482	0.21321341428099472	0.4235768264759937	8.68358740658207E-4	8.683587406582074E-4	-395770.6632152832	0.0	-1134.934909032302
2540000	-396892.33859202446	-1140.4604238841691	-395751.8781681403	952.5002735120125	1065.4997264879876	21896.78051009283	5229.305009060317	6.384330780552251	0.20637788153267927	0.34527580916584055	0.23421787868958807	0.2141284306118935	0.4224350034685615	8.5027801041967E-4	8.502780104196699E-4	-395751.8781681403	0.0	-1137.9074544740672
2545000	-396890.42211280327	-1133.4899185348702	-395756.9321942684	877.8585986627188	1140.1414013372812	20520.87577301632	5350.594635352465	6.393384175345443	0.20798282190814396	0.3434157277118149	0.233794913964596	0.21480653641544653	0.423041689095414	9.094295084550323E-4	9.094295084550318E-4	-395756.9321942684	0.0	-1130.8664669986556
2550000	-396898.625466477	-1135.0625101038572	-395763.56295637315	902.3874399956335	1115.6125600043665	20894.053194599153	5173.011809901308	6.321022216682205	0.20520821388388222	0.34652042071639455	0.2328923112398939	0.21537905415983064	0.4242350312083478	8.707431542959387E-4	8.707431542959373E-4	-395763.56295637315	0.0	-1132.5267662810106
2555000	-396901.9324485609	-1135.586289559316	-395766.3461590016	895.1818437570734	1122.8181562429268	20964.286019980755	4890.256241782816	6.296510690921596	0.2084229994228413	0.3447727322706424	0.23060452200609638	0.2161997463004212	0.4257450873291119	8.675523468091242E-4	8.675523468091239E-4	-395766.3461590016	0.0	-1133.1112422975025
2560000	-396901.23096092383	-1137.8552957200054	-395763.37566520384	901.0120248102968	1116.9879751897033	21245.57156084448	5564.262182648488	6.3015001411666445	0.20652047483384245	0.34916862992643183	0.23169656932893648	0.21261432591079052	0.4212852874414357	8.678304938900193E-4	8.67830493890019E-4	-395763.37566520384	0.0	-1135.2587072130912
2565000	-396925.1004669825	-1147.5507489024849	-395777.54971808003	970.9147922826609	1047.085207717339	22962.814117912523	5567.99522409165	6.316762185827238	0.20786873984642584	0.34706893823008444	0.2305474029022463	0.21451491902124473	0.42576514959467376	7.97509658447006E-4	7.975096584470059E-4	-395777.54971808003	0.0	-1144.9103410213268
2570000	-396908.38528558833	-1141.2947966426516	-395767.09048894566	935.8343353129933	1082.1656646870067	21915.49265115947	5539.219412237162	6.387450247462048	0.20636109909762732	0.34600836019664144	0.23283963413643163	0.21479090656930097	0.42435378695316806	8.406100705380919E-4	8.406100705380915E-4	-395767.09048894566	0.0	-1138.6785577771225
2575000	-396904.3563163053	-1142.0540079012735	-395762.302308404	928.0826905699022	1089.9173094300977	21929.199485895584	5711.225591815702	6.331688426532551	0.20650256435134037	0.3471900758148632	0.23249529957677434	0.2138120602570235	0.4307588783516315	8.460148670504286E-4	8.460148670504286E-4	-395762.302308404	0.0	-1139.4088202971438
2580000	-396925.3803625343	-1144.6487736738927	-395780.73158886045	924.9763177509137	1093.0236822490863	21781.2597739134	6783.960505722044	6.249987773271472	0.20640693917278666	0.3499696849226229	0.23006852473575176	0.21355485116884018	0.4308820152524448	8.529511611629256E-4	8.529511611629247E-4	-395780.73158886045	0.0	-1141.8512637731785
2585000	-396895.16592740064	-1138.3058103652238	-395756.8601170354	906.8617880262756	1111.1382119737245	21339.41230169255	4899.49370447816	6.356105620186224	0.2083617881858445	0.34406276652489465	0.23260713805219466	0.21496830723706772	0.4268303655589074	8.699718203171274E-4	8.699718203171276E-4	-395756.8601170354	0.0	-1135.8110575782264
2590000	-396910.8110545058	-1137.1354326565436	-395773.67562184925	883.7072370486422	1134.2927629513579	20989.79573466611	4648.649662497897	6.330342589000853	0.20685981552760502	0.34542807802767656	0.2335040980109018	0.21420800843381815	0.42035164890402843	8.59247271539632E-4	8.592472715396319E-4	-395773.67562184925	0.0	-1134.7163735884637
2595000	-396900.61758836615	-1149.0421045161609	-395751.57548384997	989.9611748273992	1028.0388251726008	23054.01393608069	6177.130028421691	6.385243178552055	0.20762877509323457	0.34647878560338785	0.23196768360938344	0.21392475569399563	0.4290669383844688	7.976800571265281E-4	7.976800571265285E-4	-395751.57548384997	0.0	-1146.274858615124
2600000	-396903.3486441161	-1143.8958624656236	-395759.45278165047	956.1735880416542	1061.826411958346	22372.15519875413	5707.4756399229655	6.275146773025702	0.2049775700556796	0.3474529569279339	0.2331754538165086	0.2143940191998794	0.43239417827048565	8.238978519394351E-4	8.238978519394351E-4	-395759.45278165047	0.0	-1141.2535416348426
2605000	-396919.9815371339	-1153.6782863456272	-395766.3032507883	1029.4179418634305	988.5820581365695	24190.4882204846	5975.264097044775	6.295629085769347	0.20928689139131385	0.34518040458684435	0.23332309211145916	0.2122096119103842	0.43073143779223483	7.733594585231943E-4	7.733594585231946E-4	-395766.3032507883	0.0	-1150.923526987786
2610000	-396906.92510135385	-1148.8589061719367	-395758.0661951819	970.7670693918814	1047.2329306081187	23096.438282250347	6192.376432003432	6.359085262630888	0.20757571638902256	0.3479058651739332	0.2325848185252273	0.21193359991181857	0.4298045051499832	8.1393192459831E-4	8.139319245983095E-4	-395758.0661951819	0.0	-1146.1120191180746
2615000	-396899.2106423266	-1150.6266905457564	-395748.58395178086	997.828493072219	1020.171506927781	23518.484055934157	6233.76631436961	6.356648065879343	0.20736501059271095	0.34664840469420466	0.2309089834069943	0.21507760130609158	0.4212486642725457	7.888108135779039E-4	7.88810813577904E-4	-395748.58395178086	0.0	-1147.8603050703484
2620000	-396906.15586634586	-1149.6526382806196	-395756.5032280652	1006.8735623813648	1011.1264376186352	23267.377148516003	4797.568666865808	6.387022292279628	0.20736501059271095	0.34622755751638973	0.2332744026581647	0.2131330292327361	0.42591821667912894	8.004722866286086E-4	8.004722866286082E-4	-395756.5032280652	0.0	-1147.1475582240591
2625000	-396891.5306792305	-1146.918204044638	-395744.6124751859	978.328931565441	1039.671068434559	22844.276905742852	4956.5254608402975	6.319555055092645	0.2079489654660187	0.34378632400554776	0.23426319320548	0.214001517322955	0.42199701749882024	8.146286503366083E-4	8.14628650336608E-4	-395744.6124751859	0.0	-1144.4197831562449
2630000	-396890.2326302608	-1134.0396447416042	-395756.1929855192	884.8022132995399	1133.1977867004603	20688.197385304517	4717.800561781923	6.395557827012734	0.20768328944038653	0.3456520089178663	0.23379923520655288	0.2128654664351958	0.4252407150084713	8.929235002354252E-4	8.929235002354247E-4	-395756.1929855192	0.0	-1131.558252112798
2635000	-396897.2918613861	-1138.8013490246838	-395758.4905123614	919.1097680417447	1098.8902319582553	21490.76820042803	5214.380311823103	6.355349407408629	0.20712565736452548	0.3451627460906363	0.23520881156005266	0.21250278498478706	0.42235293880542607	8.546835031331662E-4	8.546835031331663E-4	-395758.4905123614	0.0	-1136.2581581001875
2640000	-396905.1562406535	-1142.3892509359493	-395762.76698971755	948.3900358318762	1069.609964168124	22130.347884940707	5185.087205585291	6.311979833152249	0.2092664997146195	0.34460840486663946	0.23290989952427768	0.213215195894465	0.4244903912251856	8.476091295360835E-4	8.476091295360833E-4	-395762.76698971755	0.0	-1139.8581758847706
2645000	-396894.178791841	-1134.1665789788024	-395760.0122128622	902.0813632265352	1115.9186367734646	20791.782828584513	5002.25465331963	6.362623677153608	0.20681295338551361	0.34643698143475765	0.23218026614893977	0.21456979903079063	0.42017622205835675	8.986043674782541E-4	8.986043674782544E-4	-395760.0122128622	0.0	-1131.6382512425807
2650000	-396891.81581263227	-1142.99932428082	-395748.81648835144	939.2570489840782	1078.7429510159218	22083.506500610103	4695.8339259366	6.340028486810524	0.20654715664386095	0.3487130964725238	0.23290792862362708	0.21183181825998987	0.4276233884210094	8.40022130830889E-4	8.400221308308887E-4	-395748.81648835144	0.0	-1140.553090393776
2655000	-396897.27877814724	-1142.7164801479726	-395754.5622979993	921.7786718576509	1096.2213281423492	21953.20622944139	4777.370029357732	6.268650944269157	0.20661475516143638	0.34505748086768	0.23543080577510633	0.21289695819577897	0.43084961080568523	8.422910692583603E-4	8.422910692583607E-4	-395754.5622979993	0.0	-1140.264498672038
2660000	-396881.3789144423	-1130.1881624911318	-395751.1907519512	847.157792278955	1170.842207721045	20013.26718509864	4703.643886097859	6.315759308400241	0.2069262828732054	0.34429328165266965	0.23436458769101948	0.21441584778310713	0.4219264831434814	9.1684170347167E-4	9.168417034716707E-4	-395751.1907519512	0.0	-1127.7029667412696
2665000	-396894.7275540224	-1137.7565415909482	-395756.97101243143	911.6405340398579	1106.3594659601422	21214.12438870597	5463.9919532181175	6.3444556463674795	0.20858804411381038	0.3447379892611152	0.23177636720323705	0.21489759942183895	0.41707234540954735	8.52110814234625E-4	8.521108142346255E-4	-395756.97101243143	0.0	-1135.1800180940295
2670000	-396888.8851589512	-1143.1171289685424	-395745.7680299827	937.8015356984529	1080.1984643015471	22159.639995214893	5069.624568211775	6.221979610874939	0.20774288086985257	0.34504652961008886	0.2327858416628187	0.21442474785724144	0.42667557076522467	8.361028632075258E-4	8.361028632075258E-4	-395745.7680299827	0.0	-1140.6238991748585
2675000	-396893.64982839656	-1130.2281967667607	-395763.4216316298	850.9347051308667	1167.0652948691331	20036.0288934088	4393.9445410463295	6.4323550999964425	0.20650874150445825	0.35017043109290796	0.23116569299631803	0.2121551344063174	0.42873136047096033	9.26356583598088E-4	9.26356583598088E-4	-395763.4216316298	0.0	-1127.7522002832948
2680000	-396899.6083548802	-1142.2882391266385	-395757.32011575357	936.6969975706918	1081.3030024293082	22016.545968105293	5524.957398525464	6.333836231765999	0.2072596781496979	0.3447740331166154	0.23433368087155673	0.21363260786213156	0.418760817157971	8.283743602867335E-4	8.28374360286734E-4	-395757.32011575357	0.0	-1139.6940356766866
2685000	-396903.99268100964	-1145.8584135637595	-395758.1342674459	978.5699709161564	1039.4300290838437	22705.23329734076	5984.401774657324	6.339592006982593	0.20637713131487215	0.3456036896102297	0.23293351744364296	0.21508566163125684	0.42664754195557103	8.106615980739847E-4	8.106615980739844E-4	-395758.1342674459	0.0	-1143.1536574683546
2690000	-396904.5196892923	-1141.6230246800537	-395762.8966646122	928.7560143726183	1089.2439856273818	21897.48253162138	5675.972191026131	6.235613624665705	0.20707361234171684	0.3464534151033439	0.23338711488424319	0.21308585767069774	0.42446584727583425	8.379552300940746E-4	8.379552300940746E-4	-395762.8966646122	0.0	-1139.0184894618399
2695000	-396901.72831384174	-1135.2769749170086	-395766.45133892476	879.1505376315299	1138.84946236847	20876.842195571782	5135.153189493701	6.400900030737641	0.2063797438123222	0.34677439587295666	0.23297616596183762	0.2138696943528852	0.43184026646527524	8.959990921166575E-4	8.959990921166574E-4	-395766.45133892476	0.0	-1132.6929052172345
2700000	-396919.41844360414	-1146.5985755273853	-395772.81986807677	960.7831661063686	1057.2168338936312	22729.432620048057	5575.526332232127	6.386846384148865	0.20998686782568224	0.34498893446143986	0.23289724799855255	0.21212694971432702	0.42814045830037895	8.096585689787581E-4	8.096585689787586E-4	-395772.81986807677	0.0	-1143.9491356685019
2705000	-396904.22725088487	-1145.9726303831121	-395758.2546205018	971.7765582724433	1046.2234417275567	22659.66225588187	5983.479026675473	6.282168791043664	0.20970295457753216	0.34384787889670104	0.23402805675824687	0.21242110976752157	0.42647487106287424	8.116968642417827E-4	8.116968642417833E-4	-395758.2546205018	0.0	-1143.2833826129313
2710000	-396896.2143255678	-1147.5244794190403	-395748.6898461488	974.0361177040324	1043.9638822959676	22927.366187883476	5119.806072471901	6.265251775324371	0.2094664344549954	0.34572512060845917	0.23260963002119633	0.21219881491535075	0.4291432353813819	8.016443706644816E-4	8.016443706644823E-4	-395748.6898461488	0.0	-1144.9790311861757
2715000	-396910.9964134071	-1151.613475303873	-395759.3829381032	1018.1425793295671	999.8574206704329	23780.462073693263	5743.901885240026	6.377452788719311	0.20467672209684432	0.34635027114901573	0.23567436029917468	0.21329864645496693	0.4236913101667107	7.748118641927915E-4	7.748118641927907E-4	-395759.3829381032	0.0	-1148.8951347494074
2720000	-396912.2465032433	-1147.3894904327353	-395764.85701281053	988.1124455104627	1029.8875544895373	23002.97822226944	5807.501645662454	6.339614696854669	0.20670585532119667	0.34743417237185664	0.2338787787455934	0.21198119356135497	0.42269506757412645	7.980178077394587E-4	7.980178077394586E-4	-395764.85701281053	0.0	-1144.7082066976027
2725000	-396911.6505243107	-1148.1556643263202	-395763.4948599844	972.0043893010464	1045.9956106989534	23080.359476834892	5129.1433995494535	6.233758802921037	0.20848177696531375	0.34621870239838193	0.2310519667647572	0.2142475538715488	0.4237045299837793	7.948063444472394E-4	7.948063444472391E-4	-395763.4948599844	0.0	-1145.618144703903
2730000	-396902.1363866418	-1144.709822330584	-395757.42656431126	937.5387986917854	1080.4612013082146	22481.7421425792	5138.144166442964	6.288334825113366	0.20794559742957994	0.3422744882571005	0.2365169517750861	0.21326296253823515	0.4237925145024941	8.2095222062032E-4	8.209522206203195E-4	-395757.42656431126	0.0	-1142.184534142591
2735000	-396915.32090085687	-1165.1776789096284	-395750.14322194725	1110.629330727182	907.3706692728181	26415.43095072242	6552.2384842849615	6.273736392580875	0.20660378055519873	0.3459099060688546	0.2340164554835685	0.21346985789237993	0.42876708882680054	6.946611886119709E-4	6.946611886119715E-4	-395750.14322194725	0.0	-1162.1118171608969
2740000	-396899.6358411351	-1138.3463251557437	-395761.28951597936	911.4310625118558	1106.5689374881442	21367.311019620374	5128.708168216152	6.380632667719001	0.20787111351395882	0.3489548056383985	0.23140346772543696	0.21177061312220746	0.42780013210332923	8.55661379893955E-4	8.556613798939552E-4	-395761.28951597936	0.0	-1135.8025463271354
2745000	-396896.20491783414	-1141.9649156994694	-395754.2400021347	942.1133300354181	1075.8866699645819	22086.812456639855	5432.81078613862	6.305325870453845	0.2094729276080014	0.34239721259455985	0.23316789692579723	0.21496196287164326	0.42548984075291124	8.308678910628986E-4	8.308678910628982E-4	-395754.2400021347	0.0	-1139.3822908122788
2750000	-396903.2246949762	-1150.6878065541312	-395752.53688842204	991.0368033807079	1026.9631966192921	23276.99579516239	4726.3671967067085	6.267862995973484	0.20860079573147144	0.34493937786678397	0.23305334808289574	0.21340647831885062	0.43041322515008484	7.968975440640439E-4	7.968975440640432E-4	-395752.53688842204	0.0	-1148.2131185495948
2755000	-396897.3606419104	-1136.9792370836979	-395760.3814048267	902.1271618803454	1115.8728381196547	21195.645231827682	5127.948686215377	6.32323555280259	0.2054250211154247	0.34459740734940103	0.23474634606844644	0.21523122546672963	0.42490233887045115	8.682541601177481E-4	8.68254160117748E-4	-395760.3814048267	0.0	-1134.4515820951333
2760000	-396907.6390138017	-1130.4712956682965	-395777.1677181334	856.2872746453188	1161.7127253546812	20016.427572357185	5225.020979168883	6.367931735229663	0.20603625302847622	0.34637683033951755	0.23331458098885965	0.21427233564314835	0.43604507125129655	9.293184827681807E-4	9.29318482768181E-4	-395777.1677181334	0.0	-1127.8172591851949
2765000	-396900.4000216016	-1136.0973395945066	-395764.3026820071	897.4428794528042	1120.5571205471958	21030.172483715698	4973.026234010881	6.3371935461850315	0.20900555814801122	0.3428585158343448	0.2337690933893551	0.21436683262829068	0.42284508504258755	8.793124869754325E-4	8.793124869754333E-4	-395764.3026820071	0.0	-1133.5945032729628
2770000	-396889.8406900417	-1144.1669400996361	-395745.6737499421	947.7946326690425	1070.2053673309574	22417.54096306694	5079.9211211767015	6.346908542403489	0.2088761814206866	0.3446166999610884	0.23232818666733818	0.21417893195088866	0.42570669623184043	8.252577815173925E-4	8.252577815173929E-4	-395745.6737499421	0.0	-1141.6378390175225
2775000	-396916.0369361414	-1138.8701487312946	-395777.1667874101	921.7314240425395	1096.2685759574606	21573.212210400052	4724.986436823604	6.27173773769435	0.20651825669781124	0.34455674645635337	0.23378940837276246	0.21513558847307473	0.42737703645064085	8.564910914411099E-4	8.564910914411097E-4	-395777.1667874101	0.0	-1136.4355984386707
2780000	-396898.7519712591	-1141.330866343991	-395757.4211049151	916.9235905693524	1101.0764094306476	21629.094354475197	6110.95878806255	6.269320581872355	0.20936911355851576	0.3446596499560198	0.231447770413375	0.21452346607209127	0.4263291644240196	8.581077654624802E-4	8.581077654624804E-4	-395757.4211049151	0.0	-1138.6414894749116
2785000	-396898.88799734705	-1133.365579528726	-395765.5224178183	868.6384283776966	1149.3615716223035	20425.14813504657	5371.33857443911	6.3376857187605395	0.20133264868405334	0.34910382084064523	0.23397476041287357	0.2155887700624296	0.4276516772396888	9.102172387331771E-4	9.102172387331772E-4	-395765.5224178183	0.0	-1130.7413755234668
2790000	-396884.15936392633	-1139.6665138595406	-395744.4928500668	908.0648157422823	1109.9351842577175	21480.03348555584	4725.901127795807	6.3365455120718766	0.20548954363640248	0.34756034060412616	0.2334929886269116	0.21345712713256149	0.4248776204150053	8.500925510983711E-4	8.500925510983711E-4	-395744.4928500668	0.0	-1137.2214805903361
2795000	-396908.59039332694	-1151.1122972957612	-395757.4780960312	1002.4706273254055	1015.5293726745945	23442.3585028425	6408.653097951778	6.3427523332565485	0.21110822774724516	0.3445612691967139	0.231523176816679	0.21280732623936363	0.42717641434059783	7.843938131502184E-4	7.843938131502177E-4	-395757.4780960312	0.0	-1148.3027638729086
2800000	-396897.63070876134	-1140.397761521976	-395757.23294723936	911.2091964421438	1106.7908035578562	21604.170234751	6008.127325688967	6.319440530840667	0.20773603174625474	0.3482034215187075	0.230319149559613	0.21374139717542645	0.41955705058476045	8.538622229564177E-4	8.538622229564182E-4	-395757.23294723936	0.0	-1137.727293046119
2805000	-396896.0901632134	-1130.9617563221937	-395765.1284068912	872.8144466109784	1145.1855533890216	20268.265877321497	4903.57460392911	6.270534934141383	0.20696573783495426	0.34586239526607365	0.23258275747878013	0.2145891094201936	0.4274574389356478	9.110927113669515E-4	9.11092711366951E-4	-395765.1284068912	0.0	-1128.4441125663104
2810000	-396878.70932409057	-1135.48656101666	-395743.2227630739	899.0870631722306	1118.9129368277695	20743.41494226383	5750.934009168395	6.3154133262361505	0.20641822717028593	0.3433132745500341	0.2356154173322569	0.21465308094742472	0.42955229305216414	9.036258232902886E-4	9.036258232902886E-4	-395743.2227630739	0.0	-1132.8050742663477
2815000	-396894.3061867168	-1136.4822448676955	-395757.8239418491	873.2829572306616	1144.7170427693384	20766.322471116175	4254.06489881925	6.34231252093032	0.20655188049024623	0.345158379614197	0.23183731612644495	0.21645242376911347	0.42940721249264474	8.907903819028039E-4	8.90790381902803E-4	-395757.8239418491	0.0	-1134.111134901176
2820000	-396880.6854200813	-1129.514792501802	-395751.1706275795	829.4445820067965	1188.5554179932035	19732.603473092393	4251.031227334877	6.399215768255093	0.20493011695269558	0.3492399193937382	0.23206958738219988	0.21376037627136796	0.4240804062181481	9.294524371175774E-4	9.294524371175778E-4	-395751.1706275795	0.0	-1127.083138323457
2825000	-396892.94883936516	-1137.6211034526332	-395755.3277359125	887.0261282892037	1130.9738717107962	21131.667403860785	5243.471510623807	6.29400282948897	0.20729436190983636	0.34570822258730083	0.23375642432115898	0.21324099118170547	0.41850551076226306	8.580275930410826E-4	8.580275930410842E-4	-395755.3277359125	0.0	-1135.0944542858065
2830000	-396897.07777749735	-1141.4271797613235	-395755.650597736	936.4393547872218	1081.5606452127781	21704.168695781726	4468.167005205744	6.36231887118357	0.20612399276885016	0.34672290779481557	0.23443416084447427	0.2127189385918616	0.4298751943550357	8.516747082015921E-4	8.516747082015922E-4	-395755.650597736	0.0	-1139.0219332929828
2835000	-396897.3069204135	-1138.4506990223508	-395758.8562213912	904.0148016497587	1113.9851983502413	21123.77917840986	5894.11950043917	6.412166861789933	0.20751896527196695	0.3467951576983476	0.23139043601694317	0.21429544101274384	0.4264313427465251	8.667952797892991E-4	8.667952797892997E-4	-395758.8562213912	0.0	-1135.7598010361785
2840000	-396925.5935621879	-1154.1859576488014	-395771.4076045391	1018.8721396289164	999.1278603710836	24109.235427293126	6279.921106733896	6.268562559560371	0.20705847043550663	0.34573703138183515	0.23184848866015265	0.2153560095225072	0.4251550690601496	7.595341578571865E-4	7.595341578571865E-4	-395771.4076045391	0.0	-1151.370361657726
2845000	-396896.6966963106	-1141.3667007891197	-395755.32999552146	924.4453516745576	1093.5546483254425	21870.725518894687	4981.373777434117	6.276152789528855	0.2074898558871862	0.34545157373099206	0.234703326589536	0.21235524379228735	0.42542674091723875	8.486565518981131E-4	8.486565518981135E-4	-395755.32999552146	0.0	-1138.8826337747944
2850000	-396914.12084122904	-1148.4930113485766	-395765.62782988045	1003.5605595782152	1014.4394404217848	23224.116094845056	5780.9933419159015	6.330442646168839	0.20689244990164518	0.34858609983276817	0.2301442165936775	0.21437723367191072	0.4256318382455147	8.003061053836462E-4	8.003061053836461E-4	-395765.62782988045	0.0	-1145.8155691612553
